Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[66, 63, 75, 70]",0.74,0.66,0.62
combo_1,"[66, 3, 62, 36]",0.84,0.76,0.78
combo_2,"[66, 23, 35, 10]",0.74,0.62,0.56
combo_3,"[66, 71, 31, 17]",0.72,0.64,0.54
combo_4,"[66, 19, 47, 17]",0.84,0.7,0.64
combo_5,"[66, 1, 6, 70]",0.8,0.7,0.68
combo_6,"[66, 3, 38, 15]",0.94,0.92,0.88
combo_7,"[66, 58, 49, 10]",0.78,0.64,0.62
combo_8,"[66, 71, 24, 70]",0.82,0.8,0.76
combo_9,"[66, 60, 47, 37]",0.72,0.64,0.6
combo_10,"[66, 61, 53, 37]",0.82,0.68,0.62
combo_11,"[66, 19, 62, 21]",0.82,0.76,0.7
combo_12,"[66, 19, 25, 36]",0.72,0.72,0.62
combo_13,"[66, 50, 41, 36]",0.76,0.7,0.66
combo_14,"[66, 55, 31, 21]",0.74,0.7,0.58
combo_15,"[66, 55, 51, 70]",0.7,0.64,0.52
combo_16,"[66, 3, 67, 70]",0.8,0.72,0.66
combo_17,"[66, 43, 24, 12]",0.82,0.72,0.66
combo_18,"[66, 22, 14, 36]",0.82,0.78,0.74
combo_19,"[66, 44, 4, 54]",0.78,0.7,0.62
combo_20,"[66, 8, 73, 36]",0.94,0.82,0.8
combo_21,"[66, 32, 47, 15]",0.8,0.72,0.64
combo_22,"[66, 43, 25, 70]",0.7,0.64,0.56
combo_23,"[66, 64, 40, 65]",0.78,0.78,0.74
combo_24,"[66, 8, 40, 17]",0.84,0.7,0.62
combo_25,"[66, 20, 2, 37]",0.84,0.74,0.64
combo_26,"[66, 63, 74, 70]",0.72,0.64,0.6
combo_27,"[66, 28, 46, 12]",0.82,0.72,0.64
combo_28,"[66, 64, 18, 70]",0.86,0.7,0.76
combo_29,"[66, 55, 69, 70]",0.72,0.62,0.58
combo_30,"[66, 48, 52, 17]",0.8,0.74,0.66
combo_31,"[66, 22, 42, 10]",0.82,0.74,0.64
combo_32,"[66, 1, 73, 10]",0.86,0.7,0.68
combo_33,"[66, 1, 6, 36]",0.78,0.74,0.7
combo_34,"[66, 50, 34, 54]",0.78,0.66,0.64
combo_35,"[66, 5, 49, 10]",0.78,0.68,0.6
combo_36,"[66, 58, 4, 15]",0.82,0.74,0.7
combo_37,"[66, 50, 6, 54]",0.78,0.68,0.58
combo_38,"[66, 1, 46, 12]",0.74,0.66,0.6
combo_39,"[66, 1, 13, 36]",0.84,0.72,0.72
combo_40,"[66, 55, 75, 70]",0.76,0.68,0.62
combo_41,"[66, 1, 74, 21]",0.76,0.68,0.64
combo_42,"[66, 43, 38, 21]",0.84,0.82,0.8
combo_43,"[66, 59, 33, 37]",0.94,0.78,0.8
combo_44,"[66, 22, 53, 21]",0.84,0.8,0.8
combo_45,"[66, 60, 38, 37]",0.82,0.72,0.72
combo_46,"[66, 64, 9, 17]",0.82,0.72,0.68
combo_47,"[66, 3, 31, 70]",0.8,0.74,0.62
combo_48,"[66, 19, 7, 54]",0.82,0.66,0.58
combo_49,"[66, 3, 67, 36]",0.8,0.78,0.68
combo_50,"[66, 55, 62, 17]",0.8,0.7,0.56
combo_51,"[66, 5, 75, 36]",0.76,0.7,0.66
combo_52,"[66, 23, 7, 65]",0.9,0.8,0.74
combo_53,"[66, 57, 16, 70]",0.84,0.76,0.76
combo_54,"[66, 59, 38, 15]",0.84,0.82,0.84
combo_55,"[66, 45, 40, 15]",0.86,0.84,0.88
combo_56,"[66, 60, 6, 37]",0.78,0.7,0.62
combo_57,"[66, 50, 14, 36]",0.84,0.76,0.72
combo_58,"[66, 55, 11, 17]",0.7,0.58,0.5
combo_59,"[66, 5, 75, 65]",0.78,0.74,0.7
combo_60,"[66, 28, 13, 37]",0.98,0.82,0.88
