Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[11, 30, 10]",0.94,0.88,0.92
combo_1,"[11, 3, 20]",1.0,0.94,0.92
combo_2,"[11, 24, 21]",1.0,0.98,1.0
combo_3,"[11, 3, 10]",0.88,0.86,0.84
combo_4,"[11, 33, 14]",1.0,1.0,1.0
combo_5,"[11, 29, 26]",1.0,0.94,0.88
combo_6,"[11, 25, 27]",0.98,0.92,0.9
combo_7,"[11, 25, 16]",0.84,0.8,0.8
combo_8,"[11, 3, 2]",0.98,0.88,0.88
combo_9,"[11, 32, 14]",1.0,1.0,1.0
combo_10,"[11, 25, 8]",0.98,0.94,0.96
combo_11,"[11, 28, 5]",0.94,0.94,0.9
combo_12,"[11, 3, 7]",1.0,0.94,0.98
combo_13,"[11, 32, 21]",1.0,1.0,0.98
combo_14,"[11, 30, 20]",0.98,1.0,1.0
combo_15,"[11, 33, 5]",0.98,0.98,1.0
combo_16,"[11, 28, 8]",1.0,0.94,1.0
combo_17,"[11, 29, 1]",0.9,0.92,0.82
combo_18,"[11, 32, 20]",1.0,1.0,1.0
combo_19,"[11, 30, 18]",0.84,0.82,0.82
combo_20,"[11, 12, 4]",1.0,1.0,0.98
combo_21,"[11, 32, 22]",0.96,0.96,0.96
combo_22,"[11, 30, 6]",0.98,0.98,0.94
combo_23,"[11, 29, 9]",0.96,0.9,0.96
combo_24,"[11, 28, 22]",0.96,0.88,0.9
combo_25,"[11, 33, 8]",1.0,1.0,1.0
combo_26,"[11, 24, 17]",0.84,0.84,0.86
combo_27,"[11, 25, 2]",0.98,0.92,0.96
combo_28,"[11, 29, 23]",0.84,0.86,0.78
combo_29,"[11, 12, 1]",1.0,1.0,1.0
combo_30,"[11, 33, 9]",1.0,1.0,1.0
combo_31,"[11, 33, 19]",0.94,0.92,0.96
combo_32,"[11, 29, 7]",0.98,0.94,0.96
combo_33,"[11, 25, 13]",0.92,0.9,0.9
combo_34,"[11, 33, 15]",0.96,0.94,0.96
combo_35,"[11, 28, 20]",1.0,1.0,0.98
combo_36,"[11, 29, 27]",1.0,0.92,0.78
combo_37,"[11, 30, 8]",0.94,0.94,0.96
combo_38,"[11, 24, 7]",1.0,1.0,1.0
combo_39,"[11, 25, 6]",0.96,0.98,0.96
combo_40,"[11, 28, 7]",1.0,0.96,0.98
combo_41,"[11, 3, 13]",0.92,0.84,0.84
combo_42,"[11, 3, 17]",0.8,0.76,0.7
combo_43,"[11, 31, 5]",1.0,0.94,0.96
combo_44,"[11, 28, 23]",0.9,0.88,0.84
combo_45,"[11, 3, 1]",0.98,0.8,0.84
combo_46,"[11, 12, 23]",1.0,1.0,1.0
combo_47,"[11, 24, 18]",0.86,0.9,0.86
combo_48,"[11, 32, 19]",0.92,0.88,0.92
combo_49,"[11, 25, 22]",0.92,0.92,0.88
combo_50,"[11, 31, 16]",0.86,0.82,0.8
combo_51,"[11, 28, 6]",1.0,0.94,0.94
combo_52,"[11, 29, 15]",0.84,0.82,0.78
combo_53,"[11, 24, 14]",1.0,1.0,1.0
combo_54,"[11, 25, 19]",0.88,0.84,0.86
combo_55,"[11, 24, 16]",0.86,0.9,0.86
combo_56,"[11, 28, 14]",1.0,1.0,1.0
combo_57,"[11, 29, 22]",0.88,0.84,0.82
combo_58,"[11, 28, 19]",0.9,0.88,0.84
combo_59,"[11, 25, 23]",0.84,0.84,0.82
combo_60,"[11, 30, 17]",0.82,0.8,0.76
combo_61,"[11, 25, 7]",1.0,1.0,1.0
combo_62,"[11, 30, 4]",0.92,0.84,0.84
combo_63,"[11, 28, 27]",1.0,0.92,0.9
combo_64,"[11, 28, 26]",1.0,0.98,0.96
combo_65,"[11, 29, 20]",0.98,0.94,0.96
