Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[4, 1, 2, 3, 6, 22, 16]",0.96,0.88,0.76
combo_1,"[4, 1, 2, 3, 10, 22, 16]",0.94,0.78,0.72
combo_2,"[4, 1, 23, 3, 13, 20, 17]",0.86,0.72,0.7
combo_3,"[4, 1, 23, 3, 11, 15, 19]",0.96,0.82,0.74
combo_4,"[4, 1, 24, 3, 13, 15, 16]",0.92,0.86,0.8
combo_5,"[4, 1, 7, 3, 9, 22, 18]",0.88,0.7,0.66
combo_6,"[4, 1, 2, 3, 8, 15, 17]",1.0,0.86,0.92
combo_7,"[4, 1, 2, 3, 13, 20, 18]",0.84,0.7,0.72
combo_8,"[4, 1, 7, 3, 8, 22, 16]",1.0,0.88,0.88
combo_9,"[4, 1, 23, 3, 9, 15, 19]",0.9,0.8,0.7
combo_10,"[4, 1, 23, 3, 6, 22, 16]",0.92,0.78,0.68
combo_11,"[4, 1, 24, 3, 11, 22, 18]",0.88,0.7,0.66
combo_12,"[4, 1, 2, 3, 11, 15, 18]",0.98,0.82,0.8
combo_13,"[4, 1, 24, 3, 6, 15, 19]",0.98,0.8,0.8
combo_14,"[4, 1, 2, 3, 12, 21, 16]",0.98,0.84,0.84
combo_15,"[4, 1, 2, 3, 9, 21, 16]",0.88,0.78,0.78
combo_16,"[4, 1, 24, 3, 10, 21, 19]",0.84,0.74,0.72
combo_17,"[4, 1, 24, 3, 11, 21, 18]",0.88,0.72,0.68
combo_18,"[4, 1, 23, 3, 10, 21, 18]",0.8,0.64,0.62
combo_19,"[4, 1, 24, 3, 14, 22, 19]",0.98,0.72,0.7
combo_20,"[4, 1, 24, 3, 13, 15, 17]",0.88,0.74,0.7
combo_21,"[4, 1, 2, 3, 10, 21, 19]",0.9,0.78,0.72
combo_22,"[4, 1, 2, 3, 12, 20, 18]",0.98,0.8,0.82
combo_23,"[4, 1, 7, 3, 5, 21, 19]",0.96,0.76,0.72
combo_24,"[4, 1, 24, 3, 9, 20, 18]",0.9,0.74,0.68
combo_25,"[4, 1, 2, 3, 13, 20, 16]",0.94,0.76,0.84
combo_26,"[4, 1, 23, 3, 6, 15, 18]",0.92,0.72,0.74
combo_27,"[4, 1, 7, 3, 12, 21, 16]",0.94,0.82,0.8
combo_28,"[4, 1, 2, 3, 5, 21, 18]",0.92,0.76,0.78
combo_29,"[4, 1, 2, 3, 11, 22, 19]",0.94,0.78,0.76
combo_30,"[4, 1, 23, 3, 5, 21, 16]",0.9,0.76,0.76
combo_31,"[4, 1, 24, 3, 11, 22, 19]",0.96,0.74,0.7
combo_32,"[4, 1, 7, 3, 5, 15, 19]",1.0,0.8,0.86
combo_33,"[4, 1, 7, 3, 5, 20, 16]",0.98,0.88,0.84
combo_34,"[4, 1, 2, 3, 9, 15, 19]",0.96,0.8,0.82
combo_35,"[4, 1, 24, 3, 13, 15, 19]",0.92,0.82,0.76
combo_36,"[4, 1, 23, 3, 14, 21, 19]",0.9,0.76,0.66
combo_37,"[4, 1, 7, 3, 12, 15, 18]",0.98,0.8,0.78
combo_38,"[4, 1, 2, 3, 11, 15, 17]",1.0,0.82,0.8
combo_39,"[4, 1, 24, 3, 11, 20, 16]",0.92,0.82,0.8
combo_40,"[4, 1, 2, 3, 14, 15, 19]",1.0,0.84,0.88
combo_41,"[4, 1, 24, 3, 8, 21, 17]",0.94,0.78,0.74
combo_42,"[4, 1, 7, 3, 14, 20, 19]",0.98,0.8,0.76
combo_43,"[4, 1, 23, 3, 9, 20, 16]",0.9,0.76,0.7
combo_44,"[4, 1, 24, 3, 13, 20, 19]",0.88,0.76,0.72
combo_45,"[4, 1, 2, 3, 14, 21, 16]",0.9,0.8,0.76
combo_46,"[4, 1, 7, 3, 5, 22, 19]",0.96,0.78,0.78
combo_47,"[4, 1, 24, 3, 6, 22, 17]",0.92,0.7,0.66
combo_48,"[4, 1, 7, 3, 12, 21, 19]",0.98,0.78,0.76
combo_49,"[4, 1, 23, 3, 9, 20, 17]",0.86,0.7,0.64
combo_50,"[4, 1, 7, 3, 8, 21, 17]",0.94,0.76,0.78
combo_51,"[4, 1, 23, 3, 10, 20, 19]",0.86,0.74,0.66
combo_52,"[4, 1, 2, 3, 14, 21, 19]",0.94,0.78,0.78
combo_53,"[4, 1, 7, 3, 6, 22, 18]",0.9,0.72,0.68
combo_54,"[4, 1, 7, 3, 5, 20, 18]",0.96,0.78,0.76
combo_55,"[4, 1, 23, 3, 5, 22, 18]",0.92,0.7,0.72
combo_56,"[4, 1, 23, 3, 8, 20, 18]",0.96,0.74,0.74
combo_57,"[4, 1, 7, 3, 13, 21, 19]",0.9,0.7,0.64
combo_58,"[4, 1, 7, 3, 9, 22, 19]",0.9,0.72,0.66
combo_59,"[4, 1, 24, 3, 5, 22, 16]",0.96,0.8,0.84
combo_60,"[4, 1, 24, 3, 9, 15, 19]",0.94,0.78,0.78
combo_61,"[4, 1, 24, 3, 6, 22, 19]",0.98,0.68,0.74
combo_62,"[4, 1, 24, 3, 9, 15, 16]",0.94,0.78,0.82
combo_63,"[4, 1, 24, 3, 5, 20, 17]",0.92,0.78,0.74
combo_64,"[4, 1, 23, 3, 11, 15, 17]",0.92,0.72,0.72
combo_65,"[4, 1, 7, 3, 10, 15, 16]",1.0,0.82,0.8
combo_66,"[4, 1, 23, 3, 5, 20, 19]",0.96,0.78,0.8
combo_67,"[4, 1, 7, 3, 10, 21, 19]",0.88,0.72,0.68
combo_68,"[4, 1, 7, 3, 8, 21, 19]",0.98,0.78,0.8
combo_69,"[4, 1, 2, 3, 13, 22, 17]",0.9,0.7,0.7
combo_70,"[4, 1, 23, 3, 12, 22, 18]",0.94,0.72,0.66
combo_71,"[4, 1, 7, 3, 5, 22, 17]",0.92,0.72,0.7
combo_72,"[4, 1, 7, 3, 9, 21, 19]",0.86,0.72,0.68
combo_73,"[4, 1, 23, 3, 6, 22, 19]",0.92,0.7,0.7
combo_74,"[4, 1, 2, 3, 11, 22, 16]",0.94,0.84,0.78
combo_75,"[4, 1, 7, 3, 14, 21, 16]",0.92,0.8,0.8
combo_76,"[4, 1, 24, 3, 5, 20, 16]",1.0,0.82,0.86
combo_77,"[4, 1, 23, 3, 12, 22, 17]",0.92,0.68,0.72
combo_78,"[4, 1, 23, 3, 8, 21, 17]",0.92,0.74,0.72
combo_79,"[4, 1, 7, 3, 12, 15, 19]",1.0,0.86,0.84
combo_80,"[4, 1, 7, 3, 14, 22, 18]",0.88,0.7,0.72
combo_81,"[4, 1, 24, 3, 12, 22, 16]",0.98,0.78,0.8
combo_82,"[4, 1, 7, 3, 9, 15, 16]",0.98,0.84,0.78
combo_83,"[4, 1, 23, 3, 5, 22, 17]",0.96,0.68,0.68
combo_84,"[4, 1, 2, 3, 10, 20, 17]",0.92,0.76,0.72
combo_85,"[4, 1, 2, 3, 6, 15, 18]",0.92,0.82,0.8
combo_86,"[4, 1, 23, 3, 9, 21, 17]",0.84,0.68,0.62
combo_87,"[4, 1, 2, 3, 10, 22, 19]",0.96,0.76,0.7
combo_88,"[4, 1, 7, 3, 13, 21, 16]",0.88,0.74,0.76
combo_89,"[4, 1, 2, 3, 13, 21, 18]",0.82,0.7,0.7
combo_90,"[4, 1, 24, 3, 14, 22, 16]",0.94,0.76,0.78
combo_91,"[4, 1, 23, 3, 14, 21, 17]",0.84,0.66,0.68
combo_92,"[4, 1, 24, 3, 14, 15, 16]",0.96,0.9,0.86
combo_93,"[4, 1, 23, 3, 9, 21, 18]",0.82,0.66,0.6
combo_94,"[4, 1, 23, 3, 5, 22, 16]",0.96,0.78,0.7
combo_95,"[4, 1, 2, 3, 13, 22, 16]",0.94,0.76,0.78
combo_96,"[4, 1, 2, 3, 14, 20, 18]",0.88,0.78,0.76
combo_97,"[4, 1, 23, 3, 5, 15, 19]",0.98,0.82,0.86
combo_98,"[4, 1, 24, 3, 14, 20, 18]",0.92,0.72,0.7
combo_99,"[4, 1, 23, 3, 12, 20, 19]",0.94,0.74,0.78
