Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[26, 20, 40, 18]",0.9,0.8,0.76
combo_1,"[26, 20, 59, 18]",0.92,0.86,0.86
combo_2,"[26, 2, 8, 18]",0.82,0.72,0.66
combo_3,"[26, 10, 59, 17]",0.84,0.68,0.64
combo_4,"[26, 15, 56, 51]",0.72,0.6,0.48
combo_5,"[26, 52, 59, 18]",0.88,0.78,0.78
combo_6,"[26, 2, 53, 51]",0.72,0.64,0.5
combo_7,"[26, 13, 55, 22]",0.96,0.88,0.9
combo_8,"[26, 10, 5, 21]",0.78,0.66,0.58
combo_9,"[26, 2, 4, 18]",0.84,0.72,0.58
combo_10,"[26, 54, 33, 44]",0.72,0.7,0.66
combo_11,"[26, 19, 16, 6]",0.88,0.78,0.78
combo_12,"[26, 54, 30, 44]",0.9,0.8,0.8
combo_13,"[26, 41, 38, 51]",0.7,0.6,0.56
combo_14,"[26, 58, 37, 36]",0.9,0.74,0.64
combo_15,"[26, 9, 33, 17]",0.86,0.56,0.48
combo_16,"[26, 10, 16, 22]",0.78,0.68,0.58
combo_17,"[26, 52, 12, 17]",0.9,0.76,0.76
combo_18,"[26, 58, 55, 45]",0.92,0.84,0.6
combo_19,"[26, 10, 56, 18]",0.8,0.74,0.58
combo_20,"[26, 9, 55, 50]",0.76,0.64,0.44
combo_21,"[26, 15, 53, 36]",0.92,0.78,0.0
combo_22,"[26, 20, 55, 17]",1.0,0.96,0.94
combo_23,"[26, 2, 34, 3]",0.82,0.6,0.52
combo_24,"[26, 13, 16, 22]",0.86,0.78,0.78
combo_25,"[26, 24, 12, 50]",0.82,0.7,0.6
combo_26,"[26, 7, 8, 18]",1.0,0.92,0.92
combo_27,"[26, 19, 8, 3]",1.0,0.94,0.92
combo_28,"[26, 13, 5, 18]",0.92,0.84,0.84
combo_29,"[26, 58, 38, 23]",0.78,0.66,0.56
combo_30,"[26, 19, 14, 44]",0.94,0.88,0.86
combo_31,"[26, 52, 11, 47]",0.82,0.8,0.74
combo_32,"[26, 13, 42, 50]",0.78,0.72,0.64
combo_33,"[26, 9, 34, 18]",0.86,0.62,0.5
combo_34,"[26, 10, 1, 47]",0.88,0.62,0.62
combo_35,"[26, 52, 56, 47]",0.82,0.68,0.62
combo_36,"[26, 15, 12, 6]",0.82,0.68,0.56
combo_37,"[26, 9, 16, 6]",0.8,0.58,0.0
