Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[25, 36, 33]",0.88,0.82,0.76
combo_1,"[25, 2, 19]",1.0,1.0,1.0
combo_2,"[25, 43, 12]",0.9,0.86,0.8
combo_3,"[25, 43, 11]",0.88,0.8,0.76
combo_4,"[25, 30, 22]",0.92,0.86,0.86
combo_5,"[25, 21, 56]",1.0,0.94,0.88
combo_6,"[25, 46, 17]",0.86,0.8,0.82
combo_7,"[25, 38, 54]",0.94,0.9,0.88
combo_8,"[25, 24, 22]",0.86,0.86,0.86
combo_9,"[25, 36, 53]",0.86,0.8,0.74
combo_10,"[25, 51, 1]",0.74,0.74,0.68
combo_11,"[25, 30, 55]",0.9,0.9,0.8
combo_12,"[25, 30, 1]",0.82,0.74,0.72
combo_13,"[25, 58, 56]",0.98,0.92,0.92
combo_14,"[25, 40, 60]",0.82,0.78,0.72
combo_15,"[25, 45, 32]",1.0,1.0,0.98
combo_16,"[25, 18, 22]",0.98,1.0,0.98
combo_17,"[25, 24, 31]",1.0,0.98,0.98
combo_18,"[25, 38, 14]",0.94,0.9,0.92
combo_19,"[25, 16, 19]",1.0,0.96,0.92
combo_20,"[25, 23, 37]",0.94,0.88,0.88
combo_21,"[25, 30, 14]",0.94,0.9,0.84
combo_22,"[25, 24, 7]",0.94,1.0,0.96
combo_23,"[25, 2, 13]",0.92,0.92,0.9
combo_24,"[25, 35, 55]",0.84,0.78,0.76
combo_25,"[25, 47, 13]",0.82,0.76,0.72
combo_26,"[25, 49, 37]",0.8,0.78,0.7
combo_27,"[25, 23, 29]",1.0,0.9,0.9
combo_28,"[25, 30, 32]",0.98,0.88,0.88
combo_29,"[25, 21, 31]",1.0,1.0,1.0
combo_30,"[25, 2, 37]",0.88,0.86,0.82
combo_31,"[25, 40, 54]",0.86,0.84,0.74
combo_32,"[25, 57, 7]",1.0,1.0,1.0
combo_33,"[25, 6, 20]",0.82,0.76,0.64
combo_34,"[25, 46, 3]",0.94,0.92,0.86
combo_35,"[25, 18, 10]",1.0,1.0,0.98
combo_36,"[25, 40, 42]",0.88,0.82,0.78
combo_37,"[25, 21, 60]",0.94,0.98,0.96
combo_38,"[25, 5, 33]",0.88,0.86,0.78
combo_39,"[25, 18, 13]",0.96,0.94,0.94
