Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[25, 57, 55]",0.94,0.92,0.92
combo_1,"[25, 51, 3]",0.94,0.86,0.84
combo_2,"[25, 57, 41]",0.8,0.78,0.7
combo_3,"[25, 2, 13]",0.94,0.92,0.94
combo_4,"[25, 43, 9]",0.82,0.72,0.66
combo_5,"[25, 35, 8]",0.72,0.72,0.6
combo_6,"[25, 51, 39]",0.86,0.8,0.76
combo_7,"[25, 24, 42]",0.9,0.9,0.9
combo_8,"[25, 30, 14]",0.92,0.84,0.86
combo_9,"[25, 40, 37]",0.78,0.8,0.68
combo_10,"[25, 35, 7]",0.98,0.98,0.9
combo_11,"[25, 6, 4]",0.9,0.86,0.74
combo_12,"[25, 36, 12]",1.0,0.96,0.96
combo_13,"[25, 40, 17]",0.9,0.74,0.72
combo_14,"[25, 58, 1]",0.86,0.86,0.8
combo_15,"[25, 46, 10]",0.9,0.86,0.84
combo_16,"[25, 23, 60]",0.92,0.88,0.9
combo_17,"[25, 24, 34]",0.8,0.74,0.72
combo_18,"[25, 6, 55]",0.86,0.82,0.78
combo_19,"[25, 38, 50]",0.84,0.82,0.8
combo_20,"[25, 23, 54]",1.0,0.98,0.94
combo_21,"[25, 48, 11]",0.82,0.8,0.74
combo_22,"[25, 46, 7]",0.94,0.98,0.92
combo_23,"[25, 48, 10]",0.84,0.82,0.74
combo_24,"[25, 57, 19]",1.0,1.0,0.98
combo_25,"[25, 16, 10]",0.94,0.92,0.9
combo_26,"[25, 46, 34]",0.84,0.78,0.76
combo_27,"[25, 40, 22]",0.82,0.82,0.76
combo_28,"[25, 36, 29]",1.0,0.86,0.84
combo_29,"[25, 21, 3]",1.0,1.0,1.0
combo_30,"[25, 46, 29]",0.9,0.84,0.78
combo_31,"[25, 46, 56]",0.82,0.82,0.76
combo_32,"[25, 15, 1]",0.86,0.92,0.84
combo_33,"[25, 46, 12]",0.92,0.92,0.88
combo_34,"[25, 51, 8]",0.76,0.72,0.64
combo_35,"[25, 38, 11]",0.96,0.92,0.88
combo_36,"[25, 15, 29]",1.0,1.0,1.0
combo_37,"[25, 38, 54]",0.94,0.92,0.84
combo_38,"[25, 24, 54]",0.88,0.9,0.84
combo_39,"[25, 6, 59]",0.92,0.9,0.8
combo_40,"[25, 51, 53]",0.82,0.8,0.66
