Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[66, 57, 14, 10]",0.82,0.66,0.66
combo_1,"[66, 26, 46, 54]",0.72,0.64,0.56
combo_2,"[66, 58, 38, 36]",0.84,0.8,0.72
combo_3,"[66, 48, 14, 17]",0.78,0.74,0.66
combo_4,"[66, 3, 7, 65]",0.94,0.8,0.82
combo_5,"[66, 45, 35, 10]",0.88,0.72,0.66
combo_6,"[66, 5, 16, 15]",0.9,0.84,0.8
combo_7,"[66, 29, 40, 36]",0.8,0.7,0.66
combo_8,"[66, 1, 68, 21]",0.78,0.72,0.66
combo_9,"[66, 55, 42, 36]",0.8,0.7,0.68
combo_10,"[66, 29, 75, 65]",0.82,0.8,0.76
combo_11,"[66, 22, 4, 65]",0.9,0.88,0.8
combo_12,"[66, 5, 42, 54]",0.74,0.62,0.62
combo_13,"[66, 72, 25, 10]",0.78,0.7,0.58
combo_14,"[66, 28, 49, 70]",0.96,0.84,0.82
combo_15,"[66, 63, 11, 12]",0.72,0.6,0.5
combo_16,"[66, 59, 4, 37]",0.8,0.72,0.64
combo_17,"[66, 57, 6, 36]",0.82,0.76,0.64
combo_18,"[66, 20, 46, 70]",0.78,0.72,0.64
combo_19,"[66, 56, 34, 15]",0.9,0.88,0.84
combo_20,"[66, 32, 49, 70]",0.78,0.74,0.62
combo_21,"[66, 58, 35, 36]",0.74,0.64,0.58
combo_22,"[66, 50, 38, 70]",0.82,0.76,0.74
combo_23,"[66, 57, 73, 10]",0.88,0.74,0.68
combo_24,"[66, 71, 18, 54]",0.8,0.62,0.66
combo_25,"[66, 28, 4, 54]",0.88,0.74,0.7
combo_26,"[66, 61, 69, 12]",0.68,0.56,0.52
combo_27,"[66, 5, 35, 54]",0.7,0.58,0.48
combo_28,"[66, 57, 16, 15]",0.86,0.88,0.8
combo_29,"[66, 63, 73, 15]",0.84,0.84,0.8
combo_30,"[66, 32, 39, 10]",0.76,0.66,0.62
combo_31,"[66, 3, 38, 15]",0.92,0.96,0.88
combo_32,"[66, 5, 39, 17]",0.84,0.68,0.64
combo_33,"[66, 26, 6, 36]",0.86,0.76,0.72
combo_34,"[66, 20, 13, 21]",0.86,0.84,0.84
combo_35,"[66, 32, 31, 10]",0.74,0.6,0.5
combo_36,"[66, 64, 16, 21]",0.86,0.86,0.8
combo_37,"[66, 72, 74, 65]",0.88,0.88,0.82
combo_38,"[66, 44, 40, 70]",0.84,0.74,0.66
combo_39,"[66, 59, 40, 65]",0.76,0.76,0.64
combo_40,"[66, 60, 42, 54]",0.72,0.62,0.56
combo_41,"[66, 60, 34, 17]",0.76,0.66,0.6
combo_42,"[66, 29, 6, 12]",0.8,0.72,0.64
combo_43,"[66, 58, 69, 21]",0.76,0.66,0.58
combo_44,"[66, 63, 9, 70]",0.8,0.74,0.68
combo_45,"[66, 8, 4, 17]",0.82,0.74,0.68
combo_46,"[66, 23, 35, 54]",0.66,0.56,0.46
combo_47,"[66, 56, 38, 36]",0.94,0.86,0.86
combo_48,"[66, 28, 25, 36]",0.84,0.74,0.72
combo_49,"[66, 63, 18, 15]",0.82,0.82,0.78
combo_50,"[66, 20, 74, 37]",0.8,0.72,0.64
combo_51,"[66, 20, 39, 54]",0.78,0.68,0.68
combo_52,"[66, 63, 51, 37]",0.72,0.62,0.5
combo_53,"[66, 44, 9, 70]",0.84,0.82,0.84
combo_54,"[66, 55, 68, 36]",0.8,0.72,0.64
combo_55,"[66, 32, 53, 37]",0.82,0.7,0.7
combo_56,"[66, 59, 52, 12]",0.78,0.66,0.64
combo_57,"[66, 26, 16, 70]",0.88,0.8,0.76
combo_58,"[66, 63, 2, 21]",0.74,0.68,0.62
combo_59,"[66, 56, 38, 15]",0.9,0.92,0.88
combo_60,"[66, 8, 2, 12]",0.76,0.62,0.56
combo_61,"[66, 28, 11, 65]",0.86,0.86,0.8
combo_62,"[66, 72, 4, 36]",0.92,0.86,0.86
combo_63,"[66, 22, 38, 17]",0.84,0.76,0.8
combo_64,"[66, 55, 9, 15]",0.82,0.78,0.8
combo_65,"[66, 1, 31, 54]",0.76,0.62,0.52
combo_66,"[66, 50, 6, 65]",0.8,0.86,0.8
combo_67,"[66, 50, 73, 15]",0.82,0.8,0.84
combo_68,"[66, 5, 16, 12]",0.84,0.66,0.68
combo_69,"[66, 26, 62, 54]",0.84,0.64,0.56
combo_70,"[66, 71, 6, 37]",0.84,0.72,0.62
combo_71,"[66, 22, 16, 17]",0.88,0.74,0.74
combo_72,"[66, 1, 7, 37]",0.92,0.7,0.64
combo_73,"[66, 45, 52, 15]",0.94,0.94,0.96
combo_74,"[66, 20, 75, 10]",0.84,0.72,0.68
combo_75,"[66, 5, 14, 54]",0.74,0.62,0.62
combo_76,"[66, 59, 7, 70]",0.74,0.66,0.64
combo_77,"[66, 44, 4, 15]",0.86,0.92,0.86
combo_78,"[66, 56, 73, 36]",0.9,0.84,0.8
combo_79,"[66, 8, 74, 12]",0.72,0.64,0.62
combo_80,"[66, 50, 14, 54]",0.7,0.64,0.66
combo_81,"[66, 59, 47, 15]",0.76,0.74,0.68
combo_82,"[66, 55, 11, 10]",0.68,0.66,0.52
combo_83,"[66, 61, 62, 10]",0.76,0.66,0.54
combo_84,"[66, 60, 68, 37]",0.74,0.64,0.56
combo_85,"[66, 29, 6, 37]",0.9,0.74,0.7
combo_86,"[66, 72, 13, 54]",0.82,0.68,0.68
combo_87,"[66, 61, 68, 10]",0.72,0.62,0.54
combo_88,"[66, 44, 2, 65]",0.82,0.84,0.72
combo_89,"[66, 1, 74, 15]",0.78,0.76,0.64
combo_90,"[66, 3, 41, 21]",0.76,0.72,0.7
combo_91,"[66, 5, 38, 12]",0.78,0.68,0.64
combo_92,"[66, 44, 47, 54]",0.82,0.66,0.66
combo_93,"[66, 63, 73, 10]",0.88,0.72,0.66
combo_94,"[66, 1, 73, 12]",0.86,0.7,0.66
combo_95,"[66, 57, 49, 54]",0.76,0.66,0.56
combo_96,"[66, 56, 4, 70]",0.82,0.74,0.74
combo_97,"[66, 28, 42, 65]",0.98,1.0,0.98
combo_98,"[66, 50, 34, 17]",0.8,0.7,0.68
combo_99,"[66, 19, 42, 37]",0.86,0.78,0.74
