Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[37, 8, 29, 7]",1.0,0.94,0.9
combo_0,"[37, 6, 5, 33]",1.0,0.92,0.92
combo_1,"[37, 3, 9, 13]",0.94,0.88,0.82
combo_2,"[37, 1, 26, 7]",1.0,0.88,0.76
combo_3,"[37, 27, 32, 21]",0.94,0.84,0.76
combo_4,"[37, 20, 26, 15]",1.0,0.94,0.98
combo_5,"[37, 20, 10, 19]",1.0,0.94,0.9
combo_6,"[37, 1, 24, 19]",1.0,0.88,0.8
combo_7,"[37, 20, 29, 15]",1.0,1.0,0.96
combo_8,"[37, 8, 26, 12]",1.0,0.84,0.82
combo_9,"[37, 6, 5, 18]",1.0,0.8,0.74
combo_10,"[37, 20, 36, 15]",1.0,0.94,0.94
combo_11,"[37, 22, 17, 12]",0.94,0.9,0.8
combo_12,"[37, 14, 10, 21]",0.94,0.78,0.72
combo_13,"[37, 8, 28, 13]",1.0,0.86,0.86
combo_14,"[37, 27, 10, 19]",1.0,0.9,0.84
combo_15,"[37, 6, 23, 13]",1.0,0.96,0.98
combo_16,"[37, 20, 29, 13]",1.0,1.0,1.0
combo_17,"[37, 27, 35, 7]",1.0,0.88,0.82
combo_18,"[37, 22, 35, 18]",1.0,0.82,0.82
combo_19,"[37, 8, 35, 21]",1.0,0.82,0.76
combo_20,"[37, 27, 10, 12]",1.0,0.86,0.8
combo_21,"[37, 27, 16, 15]",1.0,0.82,0.72
combo_22,"[37, 27, 2, 11]",0.98,0.86,0.82
combo_23,"[37, 30, 10, 12]",0.94,0.84,0.78
combo_24,"[37, 14, 31, 19]",0.96,0.74,0.7
combo_25,"[37, 3, 16, 18]",0.92,0.78,0.7
combo_26,"[37, 1, 31, 12]",0.92,0.82,0.68
combo_27,"[37, 22, 31, 7]",1.0,0.86,0.84
combo_28,"[37, 8, 34, 18]",0.96,0.84,0.82
combo_29,"[37, 27, 5, 33]",1.0,0.98,1.0
combo_30,"[37, 20, 4, 11]",0.96,0.88,0.82
combo_31,"[37, 22, 4, 21]",0.96,0.82,0.8
combo_32,"[37, 6, 36, 11]",1.0,0.76,0.7
combo_33,"[37, 1, 35, 33]",1.0,0.9,0.74
combo_34,"[37, 30, 24, 7]",0.98,0.9,0.86
combo_35,"[37, 30, 36, 21]",0.96,0.82,0.76
combo_36,"[37, 8, 32, 11]",0.94,0.8,0.7
combo_37,"[37, 1, 16, 15]",1.0,0.78,0.56
combo_38,"[37, 14, 23, 11]",1.0,0.86,0.82
combo_39,"[37, 14, 35, 13]",0.98,0.82,0.66
combo_40,"[37, 8, 25, 12]",0.98,0.8,0.8
combo_41,"[37, 30, 36, 13]",1.0,0.86,0.86
combo_42,"[37, 27, 9, 33]",1.0,0.94,0.84
combo_43,"[37, 27, 24, 13]",1.0,0.98,0.84
combo_44,"[37, 30, 10, 19]",0.94,0.8,0.78
combo_45,"[37, 22, 23, 11]",1.0,0.98,0.96
combo_46,"[37, 1, 10, 12]",0.98,0.76,0.74
combo_47,"[37, 14, 26, 7]",0.98,0.84,0.74
combo_48,"[37, 22, 29, 18]",1.0,0.9,0.94
combo_49,"[37, 8, 9, 19]",0.98,0.84,0.76
combo_50,"[37, 30, 35, 12]",0.96,0.8,0.74
combo_51,"[37, 14, 31, 11]",0.96,0.74,0.66
combo_52,"[37, 8, 36, 19]",1.0,0.88,0.86
combo_53,"[37, 20, 5, 7]",1.0,0.92,0.96
combo_54,"[37, 22, 17, 15]",0.98,0.84,0.8
combo_55,"[37, 14, 35, 15]",0.98,0.76,0.6
combo_56,"[37, 3, 26, 12]",0.96,0.9,0.82
combo_57,"[37, 30, 34, 13]",1.0,0.88,0.84
combo_58,"[37, 6, 35, 21]",0.92,0.8,0.72
combo_59,"[37, 6, 29, 21]",1.0,0.84,0.84
combo_60,"[37, 27, 25, 18]",0.94,0.82,0.74
combo_61,"[37, 8, 26, 7]",1.0,0.9,0.84
combo_62,"[37, 6, 16, 18]",0.92,0.76,0.64
combo_63,"[37, 27, 25, 11]",0.94,0.84,0.72
combo_64,"[37, 22, 23, 15]",1.0,1.0,1.0
combo_65,"[37, 14, 35, 18]",0.96,0.78,0.68
combo_66,"[37, 30, 10, 33]",0.96,0.88,0.86
combo_67,"[37, 8, 29, 7]",1.0,0.9,0.92
combo_68,"[37, 14, 26, 15]",0.94,0.8,0.58
combo_69,"[37, 22, 5, 15]",1.0,0.92,0.92
combo_70,"[37, 20, 31, 7]",0.98,0.86,0.88
combo_71,"[37, 3, 4, 7]",0.98,0.82,0.8
combo_72,"[37, 6, 28, 13]",0.98,0.82,0.82
combo_73,"[37, 20, 4, 19]",0.98,0.92,0.9
combo_74,"[37, 6, 16, 19]",0.98,0.78,0.66
combo_75,"[37, 3, 24, 13]",1.0,0.96,0.94
combo_76,"[37, 1, 17, 11]",0.94,0.8,0.72
combo_77,"[37, 3, 26, 21]",1.0,0.86,0.78
combo_78,"[37, 1, 26, 21]",0.98,0.86,0.76
combo_79,"[37, 14, 23, 15]",1.0,0.9,0.7
combo_80,"[37, 20, 35, 21]",1.0,0.9,0.88
combo_81,"[37, 8, 28, 7]",0.98,0.84,0.76
combo_82,"[37, 20, 26, 18]",1.0,0.94,0.88
combo_83,"[37, 20, 28, 33]",1.0,1.0,1.0
combo_84,"[37, 14, 2, 7]",0.98,0.82,0.68
combo_85,"[37, 6, 32, 7]",0.9,0.8,0.7
combo_86,"[37, 30, 35, 18]",0.96,0.78,0.7
combo_87,"[37, 22, 36, 21]",1.0,0.86,0.88
combo_88,"[37, 30, 4, 11]",0.92,0.82,0.72
combo_89,"[37, 3, 28, 18]",0.98,0.84,0.78
combo_90,"[37, 20, 9, 33]",1.0,1.0,0.96
combo_91,"[37, 1, 26, 13]",1.0,0.88,0.72
combo_92,"[37, 20, 23, 7]",1.0,1.0,1.0
combo_93,"[37, 22, 9, 18]",0.98,0.84,0.76
combo_94,"[37, 8, 34, 13]",1.0,0.88,0.92
combo_95,"[37, 20, 17, 11]",0.98,0.84,0.76
combo_96,"[37, 20, 24, 18]",1.0,0.98,0.98
combo_97,"[37, 27, 24, 15]",1.0,0.96,0.78
combo_98,"[37, 14, 4, 33]",0.96,0.82,0.74
combo_99,"[37, 8, 26, 19]",1.0,0.9,0.9
