Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_73,"[39, 26, 2, 34, 87, 44, 52]",0.7,0.5,0.34
combo_74,"[39, 1, 6, 68, 86, 42, 74]",0.62,0.4,0.18
combo_75,"[39, 11, 31, 37, 45, 44, 61]",0.74,0.54,0.38
combo_76,"[39, 20, 12, 34, 91, 40, 77]",0.72,0.42,0.28
combo_77,"[39, 21, 30, 36, 85, 43, 79]",0.64,0.46,0.26
combo_78,"[39, 21, 5, 67, 92, 44, 79]",0.58,0.48,0.24
combo_79,"[39, 25, 33, 65, 45, 100, 52]",0.76,0.54,0.38
combo_80,"[39, 14, 6, 38, 91, 42, 79]",0.64,0.42,0.2
combo_81,"[39, 11, 19, 67, 50, 40, 80]",0.76,0.54,0.24
combo_82,"[39, 10, 17, 34, 96, 44, 57]",0.68,0.42,0.28
combo_83,"[39, 8, 12, 69, 50, 42, 62]",0.64,0.4,0.22
combo_84,"[39, 41, 31, 69, 89, 44, 62]",0.68,0.44,0.26
combo_85,"[39, 20, 12, 34, 95, 43, 73]",0.62,0.46,0.26
combo_86,"[39, 13, 32, 70, 94, 42, 60]",0.62,0.42,0.22
combo_87,"[39, 3, 30, 65, 99, 42, 75]",0.64,0.44,0.18
combo_88,"[39, 22, 9, 67, 93, 43, 60]",0.58,0.44,0.24
combo_89,"[39, 10, 28, 65, 48, 42, 81]",0.68,0.44,0.22
combo_90,"[39, 4, 18, 68, 87, 42, 52]",0.64,0.46,0.22
combo_91,"[39, 10, 18, 68, 99, 100, 75]",0.62,0.5,0.2
combo_92,"[39, 23, 17, 66, 46, 40, 57]",0.7,0.52,0.32
combo_93,"[39, 21, 29, 70, 84, 42, 61]",0.66,0.42,0.22
combo_94,"[39, 11, 29, 70, 93, 100, 51]",0.64,0.42,0.26
combo_95,"[39, 7, 6, 68, 95, 42, 79]",0.58,0.38,0.2
combo_96,"[39, 10, 12, 35, 49, 44, 52]",0.72,0.46,0.36
combo_97,"[39, 3, 15, 63, 96, 100, 81]",0.64,0.44,0.18
combo_98,"[39, 8, 17, 68, 53, 43, 52]",0.66,0.48,0.22
combo_99,"[39, 10, 30, 64, 99, 44, 77]",0.64,0.44,0.28
