Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_79,"[9, 2, 8, 5, 10, 13, 15]",0.94,0.74,0.74
combo_80,"[9, 1, 6, 19, 10, 14, 7]",0.92,0.74,0.68
combo_81,"[9, 2, 6, 19, 11, 13, 15]",0.94,0.66,0.48
combo_82,"[9, 2, 6, 19, 17, 16, 7]",0.96,0.68,0.64
combo_83,"[9, 1, 8, 4, 17, 13, 15]",0.94,0.74,0.72
combo_84,"[9, 2, 8, 4, 18, 13, 15]",0.86,0.68,0.72
combo_85,"[9, 1, 8, 19, 18, 14, 15]",0.94,0.0,0.0
combo_86,"[9, 2, 6, 5, 11, 13, 7]",0.96,0.94,0.92
combo_87,"[9, 2, 8, 4, 11, 14, 15]",0.94,0.74,0.66
combo_88,"[9, 1, 8, 4, 10, 16, 7]",0.96,0.72,0.64
combo_89,"[9, 3, 8, 5, 17, 16, 7]",0.96,0.74,0.78
combo_90,"[9, 3, 6, 19, 17, 16, 15]",1.0,0.0,0.0
combo_91,"[9, 3, 8, 5, 11, 14, 12]",1.0,0.9,0.9
combo_92,"[9, 2, 6, 4, 17, 13, 7]",1.0,0.82,0.82
combo_93,"[9, 2, 6, 19, 10, 16, 7]",0.94,0.66,0.64
combo_94,"[9, 1, 8, 19, 17, 13, 12]",0.94,0.74,0.0
combo_95,"[9, 3, 6, 4, 17, 14, 12]",1.0,0.86,0.84
combo_96,"[9, 3, 8, 4, 17, 16, 7]",0.96,0.7,0.7
combo_97,"[9, 1, 8, 5, 11, 14, 7]",0.96,0.78,0.78
combo_98,"[9, 1, 6, 5, 11, 16, 15]",0.98,0.78,0.74
combo_99,"[9, 1, 8, 19, 10, 14, 12]",0.96,0.62,0.0
