Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_83,"[5, 6, 11, 25, 7]",1.0,0.78,0.78
combo_84,"[5, 1, 11, 23, 19]",0.98,0.94,0.96
combo_85,"[5, 10, 11, 22, 15]",0.94,0.84,0.88
combo_86,"[5, 2, 11, 25, 15]",1.0,1.0,1.0
combo_87,"[5, 10, 11, 23, 18]",0.86,0.82,0.82
combo_88,"[5, 1, 11, 22, 7]",0.88,0.78,0.78
combo_89,"[5, 14, 11, 12, 17]",0.86,0.76,0.68
combo_90,"[5, 10, 11, 25, 13]",0.98,0.9,0.92
combo_91,"[5, 1, 11, 27, 13]",0.94,0.88,0.9
combo_92,"[5, 1, 11, 26, 24]",0.92,0.84,0.84
combo_93,"[5, 20, 11, 12, 7]",0.86,0.76,0.72
combo_94,"[5, 8, 11, 23, 17]",0.84,0.8,0.76
combo_95,"[5, 4, 11, 27, 7]",0.9,0.72,0.72
combo_96,"[5, 14, 11, 27, 18]",0.8,0.72,0.74
combo_97,"[5, 8, 11, 25, 24]",0.86,0.78,0.78
combo_98,"[5, 20, 11, 25, 16]",0.94,0.82,0.8
combo_99,"[5, 2, 11, 9, 15]",0.96,0.9,0.86
