Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[12, 17, 21, 16]",0.88,0.84,0.84
combo_1,"[12, 28, 13, 16]",0.82,0.74,0.72
combo_2,"[12, 28, 8, 4]",0.88,0.84,0.84
combo_3,"[12, 23, 22, 11]",1.0,0.96,0.96
combo_4,"[12, 10, 24, 6]",0.84,0.84,0.8
combo_5,"[12, 5, 25, 18]",0.78,0.64,0.6
combo_6,"[12, 15, 14, 6]",0.8,0.76,0.72
combo_7,"[12, 1, 27, 2]",0.9,0.8,0.78
combo_8,"[12, 28, 20, 4]",0.82,0.8,0.74
combo_9,"[12, 5, 20, 26]",0.92,0.92,0.9
combo_10,"[12, 7, 14, 6]",0.96,0.92,0.9
combo_11,"[12, 23, 9, 16]",1.0,0.88,0.9
combo_12,"[12, 1, 22, 6]",0.88,0.88,0.8
combo_13,"[12, 29, 20, 4]",0.84,0.8,0.82
combo_14,"[12, 5, 27, 19]",0.84,0.72,0.7
combo_15,"[12, 5, 8, 4]",0.96,0.88,0.88
combo_16,"[12, 17, 14, 6]",0.86,0.8,0.8
combo_17,"[12, 15, 27, 6]",0.82,0.76,0.72
combo_18,"[12, 10, 27, 30]",0.94,0.86,0.88
combo_19,"[12, 5, 21, 6]",0.84,0.76,0.8
combo_20,"[12, 15, 24, 3]",0.74,0.68,0.64
combo_21,"[12, 10, 20, 6]",0.84,0.86,0.82
combo_22,"[12, 28, 13, 11]",0.82,0.78,0.74
combo_23,"[12, 10, 21, 30]",0.94,0.86,0.8
combo_24,"[12, 17, 25, 19]",0.82,0.7,0.64
combo_25,"[12, 23, 20, 18]",0.82,0.76,0.74
combo_26,"[12, 10, 20, 2]",0.9,0.8,0.8
combo_27,"[12, 7, 27, 3]",0.88,0.9,0.8
combo_28,"[12, 29, 20, 30]",0.9,0.78,0.76
combo_29,"[12, 1, 8, 26]",1.0,1.0,1.0
combo_30,"[12, 7, 21, 11]",1.0,1.0,0.96
combo_31,"[12, 15, 25, 18]",0.72,0.66,0.62
combo_32,"[12, 15, 20, 11]",0.92,0.88,0.82
combo_33,"[12, 7, 27, 30]",0.92,0.92,0.9
combo_34,"[12, 7, 21, 18]",0.84,0.84,0.82
combo_35,"[12, 7, 20, 18]",0.84,0.8,0.8
combo_36,"[12, 28, 13, 26]",0.86,0.86,0.82
combo_37,"[12, 15, 20, 18]",0.76,0.72,0.66
combo_38,"[12, 29, 9, 2]",0.88,0.76,0.8
combo_39,"[12, 15, 27, 4]",0.88,0.78,0.76
combo_40,"[12, 1, 8, 30]",1.0,0.9,0.88
combo_41,"[12, 29, 22, 11]",0.92,0.9,0.88
combo_42,"[12, 17, 24, 30]",0.84,0.78,0.76
combo_43,"[12, 5, 25, 3]",0.78,0.68,0.66
combo_44,"[12, 23, 20, 16]",0.98,0.84,0.86
combo_45,"[12, 23, 24, 18]",0.8,0.72,0.68
combo_46,"[12, 28, 27, 18]",0.74,0.7,0.6
combo_47,"[12, 5, 20, 11]",0.94,0.86,0.9
combo_48,"[12, 1, 20, 3]",0.78,0.76,0.8
combo_49,"[12, 10, 9, 26]",1.0,1.0,1.0
combo_50,"[12, 1, 9, 6]",0.9,0.9,0.84
combo_51,"[12, 5, 20, 30]",0.96,0.76,0.74
combo_52,"[12, 1, 20, 19]",0.84,0.74,0.78
combo_53,"[12, 23, 27, 4]",0.9,0.84,0.9
combo_54,"[12, 7, 13, 16]",0.9,0.9,0.94
combo_55,"[12, 10, 21, 19]",0.86,0.78,0.74
combo_56,"[12, 1, 27, 18]",0.76,0.74,0.72
combo_57,"[12, 5, 14, 11]",0.94,0.86,0.84
combo_58,"[12, 15, 22, 4]",0.88,0.82,0.78
combo_59,"[12, 5, 27, 3]",0.78,0.72,0.76
combo_60,"[12, 29, 13, 2]",0.82,0.7,0.68
combo_61,"[12, 7, 14, 18]",0.8,0.84,0.82
combo_62,"[12, 7, 22, 16]",0.98,0.98,0.98
combo_63,"[12, 1, 9, 11]",0.98,0.96,0.94
combo_64,"[12, 23, 13, 26]",0.98,0.92,0.92
combo_65,"[12, 17, 9, 18]",0.84,0.78,0.78
combo_66,"[12, 10, 8, 16]",0.98,1.0,1.0
combo_67,"[12, 23, 8, 2]",0.98,0.84,0.84
combo_68,"[12, 17, 8, 4]",0.94,0.96,0.92
combo_69,"[12, 17, 20, 11]",0.92,0.9,0.92
combo_70,"[12, 1, 8, 16]",0.96,0.98,0.94
combo_71,"[12, 1, 9, 26]",1.0,0.98,0.98
combo_72,"[12, 29, 21, 19]",0.8,0.72,0.68
combo_73,"[12, 23, 9, 19]",0.9,0.76,0.76
combo_74,"[12, 7, 24, 11]",0.96,0.96,0.96
combo_75,"[12, 15, 27, 18]",0.86,0.7,0.64
combo_76,"[12, 29, 20, 16]",0.88,0.8,0.8
combo_77,"[12, 1, 20, 26]",1.0,0.96,0.96
combo_78,"[12, 17, 21, 30]",0.86,0.8,0.82
combo_79,"[12, 28, 27, 6]",0.78,0.7,0.7
combo_80,"[12, 15, 21, 2]",0.86,0.7,0.7
combo_81,"[12, 5, 27, 2]",0.94,0.76,0.72
combo_82,"[12, 17, 25, 16]",0.84,0.8,0.78
combo_83,"[12, 1, 24, 30]",0.84,0.78,0.74
combo_84,"[12, 29, 13, 11]",0.86,0.84,0.8
combo_85,"[12, 1, 21, 2]",0.92,0.78,0.8
combo_86,"[12, 1, 14, 2]",0.88,0.78,0.78
combo_87,"[12, 17, 25, 30]",0.86,0.76,0.74
combo_88,"[12, 17, 27, 3]",0.78,0.82,0.76
combo_89,"[12, 23, 20, 6]",0.92,0.78,0.76
combo_90,"[12, 17, 9, 4]",0.94,0.86,0.9
combo_91,"[12, 10, 8, 11]",1.0,1.0,1.0
combo_92,"[12, 23, 14, 16]",0.96,0.82,0.88
combo_93,"[12, 15, 13, 26]",0.9,0.8,0.76
combo_94,"[12, 28, 8, 3]",0.86,0.76,0.76
combo_95,"[12, 7, 14, 19]",0.88,0.8,0.8
combo_96,"[12, 1, 9, 19]",0.86,0.78,0.74
combo_97,"[12, 1, 13, 11]",0.88,0.86,0.82
combo_98,"[12, 7, 25, 3]",0.82,0.84,0.74
combo_99,"[12, 5, 25, 16]",0.86,0.78,0.7
