Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_54,"[11, 7, 3, 8, 16, 12]",0.88,0.88,0.88
combo_55,"[11, 7, 4, 10, 15, 13]",0.96,0.86,0.9
combo_56,"[11, 6, 4, 8, 17, 12]",1.0,0.92,0.92
combo_57,"[11, 7, 4, 8, 17, 14]",0.92,0.84,0.9
combo_58,"[11, 7, 5, 9, 16, 13]",0.92,0.78,0.86
combo_59,"[11, 7, 2, 8, 15, 13]",0.86,0.76,0.72
combo_60,"[11, 6, 5, 10, 17, 14]",0.98,0.8,0.86
combo_61,"[11, 6, 1, 10, 17, 13]",0.96,0.88,0.86
combo_62,"[11, 6, 1, 9, 15, 12]",0.88,0.74,0.82
combo_63,"[11, 7, 1, 10, 17, 14]",0.86,0.84,0.86
combo_64,"[11, 6, 1, 9, 15, 13]",0.86,0.74,0.7
combo_65,"[11, 6, 2, 8, 17, 12]",0.96,0.8,0.82
combo_66,"[11, 7, 2, 8, 16, 12]",0.9,0.78,0.78
combo_67,"[11, 6, 1, 8, 16, 12]",0.9,0.72,0.78
combo_68,"[11, 7, 2, 10, 17, 12]",0.96,0.98,0.96
combo_69,"[11, 6, 5, 8, 15, 14]",0.92,0.68,0.66
combo_70,"[11, 6, 3, 10, 16, 12]",0.96,0.92,0.94
combo_71,"[11, 7, 3, 8, 17, 14]",0.94,0.84,0.78
combo_72,"[11, 6, 5, 10, 17, 13]",0.96,0.88,0.92
combo_73,"[11, 7, 2, 10, 17, 13]",0.9,0.86,0.92
combo_74,"[11, 7, 2, 10, 16, 12]",0.92,0.94,0.9
combo_75,"[11, 6, 2, 10, 16, 12]",0.92,0.86,0.84
combo_76,"[11, 7, 5, 10, 17, 14]",0.94,0.88,0.92
combo_77,"[11, 7, 4, 10, 15, 12]",0.98,0.96,0.96
combo_78,"[11, 7, 5, 10, 17, 12]",1.0,1.0,1.0
combo_79,"[11, 6, 5, 9, 15, 12]",0.9,0.8,0.82
combo_80,"[11, 7, 1, 9, 17, 13]",0.86,0.82,0.86
combo_81,"[11, 7, 3, 9, 15, 12]",0.86,0.86,0.9
combo_82,"[11, 7, 1, 8, 17, 14]",0.92,0.78,0.74
combo_83,"[11, 6, 2, 8, 16, 13]",0.84,0.74,0.74
combo_84,"[11, 7, 1, 8, 16, 14]",0.94,0.74,0.66
combo_85,"[11, 7, 4, 9, 17, 12]",1.0,1.0,0.96
combo_86,"[11, 7, 4, 10, 17, 13]",1.0,0.98,1.0
combo_87,"[11, 6, 5, 10, 16, 12]",0.96,0.92,0.9
combo_88,"[11, 6, 3, 10, 15, 13]",0.92,0.76,0.82
combo_89,"[11, 6, 4, 9, 16, 12]",1.0,0.88,0.88
combo_90,"[11, 6, 2, 9, 15, 12]",0.86,0.74,0.74
combo_91,"[11, 7, 4, 9, 15, 13]",0.88,0.88,0.84
combo_92,"[11, 6, 2, 10, 17, 13]",0.92,0.82,0.88
combo_93,"[11, 7, 2, 9, 15, 12]",0.88,0.8,0.78
combo_94,"[11, 6, 5, 9, 16, 14]",0.92,0.78,0.78
combo_95,"[11, 6, 1, 10, 17, 12]",0.96,0.92,0.92
combo_96,"[11, 7, 1, 8, 16, 12]",0.94,0.86,0.78
combo_97,"[11, 7, 4, 9, 15, 14]",0.92,0.8,0.8
combo_98,"[11, 7, 1, 10, 17, 12]",0.96,0.96,0.96
combo_99,"[11, 7, 5, 8, 15, 13]",0.96,0.72,0.76
