Combination_ID,Nodes,MPC_protocol,MPG_protocol,SP_protocol
combo_0,"[3, 15, 20]",0.96,0.98,0.94
combo_1,"[3, 15, 5]",0.94,0.94,0.94
combo_2,"[3, 16, 13]",1.0,1.0,1.0
combo_3,"[3, 4, 12]",1.0,1.0,1.0
combo_4,"[3, 14, 12]",1.0,0.98,1.0
combo_5,"[3, 1, 19]",1.0,0.98,0.98
combo_6,"[3, 16, 9]",0.84,0.88,0.86
combo_7,"[3, 11, 19]",0.98,0.76,0.82
combo_8,"[3, 11, 9]",0.88,0.82,0.78
combo_9,"[3, 14, 19]",0.9,0.84,0.84
combo_10,"[3, 18, 7]",0.98,0.88,0.0
combo_11,"[3, 15, 13]",1.0,1.0,1.0
combo_12,"[3, 1, 12]",1.0,1.0,1.0
combo_13,"[3, 4, 7]",1.0,1.0,1.0
combo_14,"[3, 1, 13]",1.0,1.0,1.0
combo_15,"[3, 18, 20]",1.0,0.8,0.0
combo_16,"[3, 16, 10]",0.92,0.9,0.88
combo_17,"[3, 1, 10]",0.98,1.0,0.98
combo_18,"[3, 14, 21]",0.96,0.98,0.94
combo_19,"[3, 18, 9]",0.84,0.78,0.0
combo_20,"[3, 11, 7]",0.96,0.94,0.98
combo_21,"[3, 14, 20]",0.86,0.92,0.92
combo_22,"[3, 16, 2]",0.94,0.96,0.98
combo_23,"[3, 16, 5]",0.9,0.88,0.9
combo_24,"[3, 11, 10]",0.9,0.86,0.88
combo_25,"[3, 4, 9]",0.98,1.0,1.0
combo_26,"[3, 11, 13]",1.0,0.98,1.0
combo_27,"[3, 16, 6]",0.88,0.88,0.82
combo_28,"[3, 1, 2]",1.0,1.0,1.0
combo_29,"[3, 18, 13]",0.98,0.96,0.0
combo_30,"[3, 1, 5]",0.98,1.0,0.98
combo_31,"[3, 14, 13]",1.0,1.0,1.0
combo_32,"[3, 18, 19]",1.0,0.72,0.0
combo_33,"[3, 14, 7]",1.0,1.0,1.0
combo_34,"[3, 14, 5]",0.88,0.9,0.9
combo_35,"[3, 14, 6]",0.88,0.86,0.84
combo_36,"[3, 4, 5]",1.0,1.0,1.0
combo_37,"[3, 16, 20]",1.0,0.88,0.92
combo_38,"[3, 18, 17]",0.94,0.82,0.0
combo_39,"[3, 4, 2]",1.0,1.0,1.0
combo_40,"[3, 14, 9]",0.86,0.86,0.86
combo_41,"[3, 1, 8]",1.0,1.0,1.0
combo_42,"[3, 1, 6]",0.92,0.98,0.92
combo_43,"[3, 11, 5]",0.84,0.84,0.86
combo_44,"[3, 18, 8]",0.9,0.82,0.0
combo_45,"[3, 4, 17]",1.0,1.0,1.0
combo_46,"[3, 16, 8]",0.96,0.94,0.96
combo_47,"[3, 15, 17]",1.0,0.98,0.98
combo_48,"[3, 11, 20]",0.96,0.86,0.86
combo_49,"[3, 18, 12]",1.0,0.86,0.0
combo_50,"[3, 11, 2]",0.88,0.92,0.9
combo_51,"[3, 15, 2]",1.0,0.96,1.0
combo_52,"[3, 4, 10]",1.0,1.0,1.0
combo_53,"[3, 15, 12]",1.0,1.0,1.0
combo_54,"[3, 11, 6]",0.84,0.8,0.8
combo_55,"[3, 4, 20]",1.0,1.0,1.0
combo_56,"[3, 11, 8]",0.92,0.88,0.88
combo_57,"[3, 1, 21]",1.0,1.0,1.0
combo_58,"[3, 18, 21]",0.98,0.82,0.0
combo_59,"[3, 4, 8]",1.0,1.0,1.0
combo_60,"[3, 4, 6]",1.0,0.98,0.98
combo_61,"[3, 18, 6]",0.86,0.72,0.0
combo_62,"[3, 14, 8]",0.96,0.98,0.98
combo_63,"[3, 15, 8]",0.98,1.0,1.0
combo_64,"[3, 15, 21]",0.98,1.0,0.98
combo_65,"[3, 16, 19]",0.98,0.84,0.84
combo_66,"[3, 18, 10]",0.9,0.82,0.0
combo_67,"[3, 14, 2]",0.94,0.94,0.98
combo_68,"[3, 1, 17]",1.0,1.0,1.0
combo_69,"[3, 16, 12]",1.0,0.98,1.0
combo_70,"[3, 15, 19]",0.96,0.94,0.92
combo_71,"[3, 4, 13]",1.0,1.0,1.0
combo_72,"[3, 15, 9]",0.92,0.88,0.9
combo_73,"[3, 14, 17]",0.94,0.96,0.94
combo_74,"[3, 4, 19]",1.0,1.0,1.0
combo_75,"[3, 15, 7]",1.0,1.0,1.0
combo_76,"[3, 18, 2]",0.88,0.82,0.0
combo_77,"[3, 1, 20]",1.0,1.0,1.0
combo_78,"[3, 1, 7]",1.0,1.0,1.0
combo_79,"[3, 16, 21]",0.98,0.98,0.96
combo_80,"[3, 16, 17]",0.94,0.98,0.98
combo_81,"[3, 14, 10]",0.9,0.92,0.88
combo_82,"[3, 4, 21]",1.0,1.0,1.0
combo_83,"[3, 11, 12]",0.96,0.94,0.94
combo_84,"[3, 11, 17]",0.9,0.92,0.94
combo_85,"[3, 11, 21]",0.94,0.9,0.9
combo_86,"[3, 18, 5]",0.86,0.78,0.0
combo_87,"[3, 16, 7]",1.0,0.98,0.98
combo_88,"[3, 1, 9]",0.92,0.96,0.98
combo_89,"[3, 15, 6]",0.88,0.88,0.9
combo_90,"[3, 15, 10]",0.96,0.94,0.98
